emotion,anger,fear,happiness,sadness,surprise,neutral,pred_label
fear,0.0815288,0.4356162,0.0094997445,0.43155676,0.023192473,0.018606126,fear
anger,0.7359125,0.2626194,9.350765e-05,0.0012032865,0.00011110177,6.017063e-05,anger
neutral,0.005326671,0.028185751,0.010022259,0.01784441,0.1879572,0.7506637,neutral
anger,0.15551692,0.092774235,0.0069250814,0.20764323,0.009564759,0.5275758,neutral
anger,0.16286232,0.0027699168,0.059129633,0.015533632,0.0005434347,0.75916106,neutral
neutral,0.024863426,0.015330631,0.009978838,0.076648295,0.0027326753,0.87044615,neutral
anger,0.99305457,0.0045693642,0.00016584918,0.0017362597,0.00010280177,0.00037109962,anger
surprise,0.0015052053,0.21378177,0.0009432171,0.0010907119,0.78213537,0.0005437842,surprise
fear,0.17466265,0.23330137,0.004633498,0.42670038,0.0038216703,0.1568804,sadness
anger,0.6336379,0.11584561,0.0021127516,0.13865794,0.031557143,0.07818871,anger
surprise,0.0013173777,0.025997892,0.0018671983,0.00050939474,0.9695757,0.000732455,surprise
happiness,0.003197411,0.022982055,0.070603006,0.74708027,4.065878e-05,0.15609656,sadness
happiness,0.001147165,0.0009118324,0.9953388,6.4980384e-05,0.0025069916,3.0234653e-05,happiness
sadness,0.35350582,0.06579265,0.0031812675,0.49285313,0.0028087709,0.08185828,sadness
sadness,0.022595996,0.08250813,0.26148328,0.36960557,0.031027371,0.23277962,sadness
happiness,3.3487486e-05,5.7080837e-05,0.99337846,5.708851e-05,0.00012765416,0.0063462327,happiness
happiness,3.31832e-05,3.1628682e-05,0.9998115,2.5431284e-05,1.3033141e-05,8.52927e-05,happiness
happiness,0.0016367814,0.0012512174,0.96794766,0.0021796015,0.000814888,0.026169853,happiness
sadness,0.32938775,0.2904722,0.05802024,0.16306385,0.00918404,0.14987192,anger
sadness,0.0040338095,0.24551256,0.0003667309,0.74174756,0.00018988481,0.008149518,sadness
fear,0.09569541,0.049995296,0.0031841237,0.409357,0.002441023,0.43932718,neutral
happiness,0.00040012714,0.00012541514,0.99131924,0.00014219627,0.0018670496,0.0061460403,happiness
surprise,0.0013697753,0.03289717,0.0007346468,0.0009155763,0.9633709,0.00071193144,surprise
surprise,0.02354506,0.046503976,0.0007940338,0.000849426,0.9280873,0.00022018423,surprise
fear,0.22704017,0.3405753,0.0010223385,0.42478904,0.00089889724,0.0056742067,sadness
neutral,0.079229586,0.025808942,0.003485887,0.78822166,0.00015678168,0.10309717,sadness
neutral,0.051684566,0.04510067,0.002878962,0.8354756,0.0014475185,0.06341272,sadness
sadness,0.63487965,0.19202785,0.0011418541,0.1326459,0.018665927,0.020638768,anger
neutral,0.0057736207,0.0076735,0.013756587,0.015308868,0.001491219,0.9559963,neutral
sadness,0.009791012,0.093815215,0.002430593,0.8688547,0.0003128897,0.02479557,sadness
sadness,0.031124564,0.02077756,0.004509836,0.86693424,0.0004997018,0.07615415,sadness
anger,0.6457498,0.011269096,0.31813055,0.019558934,0.0007702716,0.0045213085,anger
surprise,0.0009334976,0.020865707,0.0032733325,0.001789733,0.9713661,0.0017715307,surprise
happiness,4.1957897e-05,0.00010243521,0.99866974,3.0448351e-05,0.00018435823,0.00097097125,happiness
fear,0.17440468,0.5087181,0.013670022,0.036843263,0.2628543,0.0035096107,fear
anger,0.02458764,0.023609322,0.0014463684,0.1030942,0.00067826174,0.8465842,neutral
fear,0.86778593,0.12841204,0.0001908298,0.0022413663,0.0006699024,0.00069993886,anger
neutral,0.089315146,0.4263222,0.0043890453,0.15405291,0.0032200408,0.32270074,fear
surprise,0.0044378787,0.02374842,0.004377782,0.0016815773,0.9648566,0.00089775864,surprise
sadness,0.77318645,0.08758521,0.070512004,0.02435401,0.006162434,0.038199924,anger
fear,0.01600517,0.0020766451,0.00010844574,0.018992808,3.7488928e-05,0.96277934,neutral
happiness,0.0003474335,0.0002634278,0.993652,0.00041938105,0.00046494178,0.0048528807,happiness
neutral,0.018400496,0.0076911454,0.0043778066,0.026760746,0.00033086285,0.942439,neutral
sadness,0.063091554,0.12749232,0.010192205,0.14923282,0.009894681,0.6400964,neutral
anger,0.91831106,0.0804881,0.00036417608,0.00054794655,0.00021942747,6.931808e-05,anger
neutral,0.7388658,0.029251635,0.0012318036,0.16891675,0.0007274638,0.06100653,anger
neutral,0.02265948,0.0052381014,0.38781396,0.091629066,0.00020382059,0.49245554,neutral
fear,0.013056582,0.70172024,0.00071821955,0.23805457,0.00040608595,0.04604428,fear
fear,0.4929588,0.47570685,0.0001541805,0.029396879,0.00031074957,0.0014725229,anger
sadness,0.011024644,0.04319014,0.6807579,0.0564478,0.064472005,0.14410754,happiness
anger,0.804875,0.14529897,0.008483539,0.023873325,0.009078026,0.008391122,anger
fear,0.013864496,0.97215974,0.00014483424,0.00075636996,0.013033584,4.1076455e-05,fear
surprise,0.008507229,0.33167863,0.001980003,0.003671322,0.6518963,0.0022664804,surprise
anger,0.9237321,0.039438095,0.0006272344,0.028072188,0.004333162,0.0037971558,anger
fear,0.17186129,0.03801201,0.009114119,0.20384507,0.0058400715,0.57132745,neutral
surprise,0.000112701055,0.008939419,0.00049607316,0.0001585939,0.9901751,0.000118126816,surprise
anger,0.9493552,0.030564811,0.005881936,0.007189447,0.0041860016,0.0028226562,anger
fear,0.56929123,0.40814358,0.00011504605,0.020597743,0.00039203113,0.0014603836,anger
sadness,0.0060989126,0.020642767,7.137886e-05,0.97262347,1.1300756e-05,0.00055206224,sadness
anger,0.9670943,0.030380111,0.0005157081,0.00021289276,0.0017765792,2.0364481e-05,anger
neutral,0.06285042,0.031481847,0.02325732,0.105627626,0.0016528842,0.77512985,neutral
neutral,0.019732289,0.005880569,0.01744617,0.008871692,0.0043618507,0.94370747,neutral
sadness,0.21963456,0.13306372,0.0023248687,0.49726593,0.0022817126,0.14542922,sadness
surprise,0.060518894,0.7932636,0.0003477936,0.00052422495,0.14524852,9.6986194e-05,fear
anger,0.71368796,0.04542113,0.21405691,0.0141383605,0.005162028,0.007533612,anger
sadness,0.013735835,0.015727943,0.0055562584,0.04131517,0.0023779022,0.9212869,neutral
neutral,0.4708749,0.04496287,0.009136219,0.26760152,0.0063513815,0.20107311,anger
sadness,0.015730107,0.023872467,0.007342983,0.9479572,0.001247044,0.0038501362,sadness
happiness,0.14341855,0.16837686,0.34758168,0.007434147,0.3268714,0.0063173375,happiness
sadness,0.021526443,0.13904727,0.0017995612,0.40364796,0.009908824,0.42406994,neutral
sadness,0.109575644,0.008787553,0.048049875,0.21623875,0.00030689576,0.6170413,neutral
surprise,0.0046879915,0.22949852,0.0017738789,0.0034518803,0.760043,0.00054472854,surprise
fear,0.01981506,0.044235535,0.08242764,0.0016580651,0.85069084,0.0011727923,surprise
happiness,0.0016409514,0.00021012311,0.99481344,0.0002447419,0.0008645426,0.0022261639,happiness
happiness,0.0953446,0.028164813,0.6778073,0.02127874,0.046414677,0.13098992,happiness
sadness,0.06778032,0.020931726,0.0037380424,0.17485088,0.004479636,0.72821945,neutral
neutral,0.011047554,0.13299708,0.0039626304,0.03260096,0.06453425,0.7548575,neutral
anger,0.64234626,0.22330886,0.01926234,0.09140721,0.0032883168,0.020387039,anger
anger,0.91178685,0.037031896,0.0055226246,0.035192877,0.0026604037,0.0078053693,anger
fear,0.004640343,0.26251936,0.002903703,0.0047531426,0.7242803,0.00090308377,surprise
sadness,0.3164972,0.03331697,0.02137394,0.533843,0.008025683,0.086943254,sadness
sadness,0.30007255,0.019126613,0.005444749,0.14302815,0.0011802554,0.5311477,neutral
surprise,0.047387935,0.19436918,0.006630481,0.002556036,0.7481485,0.000907916,surprise
happiness,0.00020537463,0.00025500366,0.99547005,0.0005349124,0.00048804807,0.0030465024,happiness
happiness,0.10695437,0.035891008,0.33896253,0.31643635,0.0011870159,0.20056878,happiness
fear,0.00062386075,0.9469733,0.0002075489,0.049696296,0.0001589452,0.002340068,fear
sadness,0.06994675,0.04197779,0.0006113528,0.8847816,0.0006039146,0.002078648,sadness
surprise,0.6995314,0.16936237,0.016279465,0.018274289,0.08338303,0.013169508,anger
anger,0.760204,0.04001765,0.062349044,0.07196803,0.0028352698,0.06262602,anger
anger,0.95589036,0.031455025,0.0026444097,0.0012561599,0.008408346,0.00034573016,anger
happiness,0.09770436,0.0035150682,0.017720494,0.019751271,0.00019736953,0.8611114,neutral
happiness,0.0001900003,4.0842635e-05,0.99262816,8.3388615e-05,0.000112983704,0.0069445795,happiness
surprise,0.008876665,0.06838395,0.059673432,0.0017434454,0.85912025,0.0022021818,surprise
sadness,0.019594934,0.07733613,0.004294357,0.6635623,0.0002192007,0.23499312,sadness
fear,0.08510306,0.5106719,0.0044039213,0.18650103,0.020578615,0.19274144,fear
sadness,0.036385268,0.45469588,0.0053972257,0.4777691,0.010211724,0.015540683,sadness
sadness,0.103296384,0.046696868,0.011458049,0.27550846,0.0016242698,0.5614159,neutral
anger,0.6681916,0.3206239,0.0018528468,0.005096568,0.0030297155,0.0012053807,anger
sadness,0.044623934,0.2555088,0.01469788,0.20530917,0.38441482,0.09544541,surprise
happiness,0.7969972,0.03574658,0.1400911,0.024972823,0.0008903139,0.0013019923,anger
neutral,0.00096953235,0.00034510496,0.00029107297,0.00045735334,0.001414933,0.99652195,neutral
happiness,0.0023490305,0.0009854427,0.9656455,0.0008781935,0.008955191,0.02118657,happiness
anger,0.98532826,0.0034999943,0.0006728161,0.0015438496,0.0066858567,0.002269183,anger
anger,0.3728102,0.035529852,0.0052066133,0.56359124,0.0027352094,0.020126851,sadness
surprise,0.05854437,0.7524268,0.0065735443,0.008636404,0.17142029,0.0023985524,fear
neutral,0.45540106,0.010001702,0.005777263,0.2306702,0.00044735623,0.2977024,anger
sadness,0.32443553,0.21625802,0.002965632,0.34472233,0.008894745,0.10272375,sadness
sadness,0.032921717,0.09125819,0.001754177,0.27655202,0.0024251903,0.5950887,neutral
anger,0.0067030047,0.00076618313,0.87430257,0.0033553753,0.00022306835,0.11464976,happiness
surprise,0.0001233709,0.0017915345,0.00060690986,8.3788625e-05,0.9973099,8.4569336e-05,surprise
happiness,0.00019991946,2.9323619e-05,0.9975648,0.00010891847,0.00021945554,0.0018775272,happiness
sadness,0.36607322,0.17241347,0.06332884,0.347906,0.0043926816,0.045885857,anger
neutral,0.06746834,0.07605377,0.007857388,0.06640255,0.042456023,0.73976195,neutral
happiness,0.00017634413,0.0009421416,0.9845179,0.0005866486,0.0073541915,0.0064227986,happiness
sadness,0.12723322,0.22923206,0.0014766263,0.6095945,0.0041977805,0.02826581,sadness
surprise,0.00043075383,0.00094125705,0.6176825,0.0003306785,0.38020355,0.00041125948,happiness
happiness,0.002843543,0.0010332951,0.9871315,0.00020561327,0.008515118,0.00027102488,happiness
happiness,0.00047730256,0.001040537,0.9972542,0.00025716174,0.000767649,0.00020315965,happiness
surprise,0.0037055947,0.028805405,0.008665256,0.002188173,0.9547226,0.001912908,surprise
fear,0.15928979,0.13935027,0.0023672373,0.6243598,0.012026077,0.06260686,sadness
neutral,0.036979083,0.003283881,0.024710901,0.020800758,0.00030552264,0.91391987,neutral
fear,0.0049358224,0.9790542,0.00087358314,0.0029348878,0.012038737,0.00016284898,fear
surprise,0.00019429589,0.0048760157,0.0017497357,0.00055036845,0.9917476,0.0008819528,surprise
anger,0.9888672,0.006268002,0.0004381128,0.003361587,0.0005025053,0.0005625488,anger
neutral,0.09514459,0.032432176,0.0027821166,0.592784,0.0007228401,0.2761343,sadness
fear,0.017978366,0.9469617,0.00044912007,0.0070213703,0.027416568,0.00017294096,fear
fear,0.37360802,0.61075604,0.0004535891,0.0021914365,0.012808957,0.00018188721,fear
fear,0.36264598,0.22380368,0.0055177035,0.31044477,0.0022321045,0.09535577,anger
fear,0.23315471,0.7482589,0.0015952757,0.0026482553,0.013995757,0.00034704752,fear
surprise,0.034335665,0.055123847,0.24157344,0.0023316166,0.66350484,0.0031306304,surprise
happiness,0.0019072427,0.0005820409,0.9687639,0.019227065,8.946588e-05,0.009430296,happiness
happiness,0.0005450902,0.00053090655,0.9446565,0.0020827618,0.0007437831,0.05144101,happiness
happiness,0.0001539726,0.00010578871,0.99839944,8.459869e-05,0.00036592933,0.00089013774,happiness
happiness,0.8743696,0.04176103,0.08108192,0.0009590579,0.0016907225,0.0001376361,anger
fear,0.7917173,0.03966816,0.0020489248,0.08806512,0.0014976538,0.07700286,anger
neutral,0.0025121511,0.0027330166,0.00039611335,0.0024285014,0.0005444539,0.9913858,neutral
happiness,0.0107093295,0.003193065,0.97313267,0.0007677712,0.0059549375,0.006242242,happiness
neutral,0.0036574104,0.0036700133,0.9000632,0.016553365,0.013503575,0.06255238,happiness
fear,0.096252136,0.8852374,0.009308382,0.008059248,0.0007188299,0.00042394674,fear
sadness,0.0069926744,0.24206986,7.7918725e-05,0.71195376,2.3548871e-05,0.038882248,sadness
anger,0.99900395,0.00070800836,2.6382231e-05,0.00019938439,2.4345507e-05,3.7946993e-05,anger
neutral,0.03710598,0.14142217,0.00754385,0.20758742,0.0054115653,0.6009291,neutral
sadness,0.0020358886,0.13942446,0.0008822037,0.8533127,0.00017023507,0.004174556,sadness
fear,0.0046918057,0.061638284,0.00094302074,0.0053249937,0.923493,0.003908822,surprise
sadness,0.030043807,0.023658337,0.0005898836,0.7366004,7.454381e-05,0.20903297,sadness
anger,0.93038875,0.003530724,0.00068739726,0.054724395,0.00018495152,0.010483786,anger
surprise,0.0788074,0.09330331,0.00649229,0.025686787,0.7879058,0.0078044157,surprise
fear,0.9011123,0.070180774,0.00087313313,0.015538488,0.0042038043,0.008091408,anger
anger,0.94370365,0.015072778,0.029656736,0.0033634447,0.005020638,0.0031828755,anger
anger,0.05087823,0.101251975,0.008893933,0.018854512,0.77323914,0.046882242,surprise
neutral,0.0005927557,0.0015233246,0.000106661995,0.004151484,0.00015913443,0.99346656,neutral
anger,0.98673576,0.00866672,0.00039121773,0.0020277863,0.00067307503,0.0015054556,anger
neutral,0.08753643,0.28439003,0.0035004488,0.2062458,0.0005665359,0.41776073,neutral
surprise,0.0005552881,0.0016338546,0.00046738744,0.00018946629,0.9948113,0.0023427992,surprise
anger,0.9935707,0.006346931,9.290966e-06,3.2327313e-05,3.823344e-05,2.6131825e-06,anger
neutral,0.008224619,0.019135471,0.00028225844,0.0199354,0.0038444314,0.94857776,neutral
happiness,0.0005473358,2.6166446e-05,0.9819229,0.0001743461,8.751866e-06,0.01732051,happiness
happiness,0.0024700481,0.002046704,0.9305974,0.0009903833,0.04854993,0.015345511,happiness
anger,0.07895117,0.6078898,0.0035211798,0.253055,0.008268639,0.04831429,fear
sadness,0.003632311,0.030840581,0.007900317,0.9532766,0.00020997728,0.0041403095,sadness
sadness,0.0010838386,0.009462452,0.0008324921,0.9840097,2.2777816e-05,0.0045887367,sadness
neutral,0.0101435715,0.005271987,0.88663304,0.025620611,0.00316874,0.06916195,happiness
anger,0.9968258,0.0018879238,0.00027042575,0.0005728933,0.00031017954,0.00013277572,anger
happiness,0.0015189984,0.00081976457,0.97942036,0.002744264,0.00023586667,0.01526077,happiness
happiness,3.056177e-05,2.1279064e-05,0.99954504,3.250034e-05,2.2039536e-05,0.00034854308,happiness
surprise,0.0013223612,0.109922506,0.005834133,0.0011591644,0.8811703,0.00059165765,surprise
neutral,0.036492083,0.14111921,0.0031523907,0.7428402,0.0035636693,0.072832435,sadness
anger,0.8656006,0.015853545,0.0049324287,0.07935266,0.00024185848,0.03401889,anger
sadness,0.01224112,0.019746395,0.006624268,0.4401102,0.0007616862,0.52051634,neutral
anger,0.687894,0.040816426,0.00097604503,0.24223283,0.000640567,0.027440112,anger
surprise,0.006625009,0.011883885,0.003820411,0.0002597385,0.9764348,0.0009761117,surprise
anger,0.9957968,0.0032258877,0.00013817569,0.0006452144,6.97863e-05,0.00012421548,anger
neutral,0.13198423,0.07265169,0.02923066,0.53064835,0.002655259,0.23282976,sadness
sadness,0.59496814,0.058038212,0.0033074752,0.23389517,0.0026391693,0.10715178,anger
sadness,0.24976316,0.17159915,0.0073268595,0.56337774,0.0008862293,0.0070468173,sadness
happiness,0.00029916313,0.00088502944,0.9959441,0.0012605523,0.00096916466,0.0006420879,happiness
surprise,0.004063739,0.79184073,0.00067049614,0.0025819575,0.20054327,0.00029983983,fear
sadness,0.008707054,0.0043085245,0.0002551918,0.19111536,6.87643e-05,0.7955451,neutral
happiness,0.3385671,0.21957158,0.38444126,0.010300477,0.04166134,0.0054582204,happiness
happiness,0.011134514,0.0024639375,0.012443905,0.0029961276,0.0017572423,0.96920437,neutral
anger,0.7480894,0.15276773,0.015326553,0.0024478463,0.07390966,0.00745888,anger
neutral,0.025174439,0.0016844504,0.048566077,0.012881862,0.000118991484,0.9115741,neutral
neutral,0.38341165,0.044233415,0.0022276097,0.47740948,0.0016308269,0.09108704,sadness
fear,0.049919277,0.034628578,0.04645147,0.0059062387,0.8576441,0.005450337,surprise
sadness,0.009116519,0.07776056,0.0023057284,0.89756995,0.0011714218,0.012075894,sadness
happiness,0.00013627196,0.00043125267,0.9863478,0.0010534103,0.001989979,0.010041178,happiness
happiness,0.054628443,0.49045748,0.3805953,0.011458912,0.0614541,0.0014057759,fear
happiness,3.5272699e-06,3.284903e-06,0.9997564,6.2072813e-06,5.0243366e-06,0.00022556879,happiness
fear,0.090665065,0.1008448,0.001484307,0.5482076,0.0015596967,0.2572386,sadness
surprise,0.42766273,0.5495893,0.0014497171,0.0059625553,0.014370773,0.0009649101,fear
surprise,0.0005913847,0.0021861817,0.00023768035,0.00026317476,0.9949864,0.0017351398,surprise
surprise,0.0032971406,0.011750018,0.0010756567,0.00025498675,0.9833297,0.0002924586,surprise
sadness,0.038674098,0.06536634,0.0017657932,0.86077803,6.835631e-05,0.03334738,sadness
anger,0.084214635,0.3219403,0.007790513,0.32498664,0.0022903287,0.25877756,sadness
happiness,1.2546318e-05,1.2573833e-05,0.9963921,0.0004594044,7.845773e-07,0.0031226375,happiness
happiness,0.083965495,0.046063837,0.8203166,0.0057222806,0.041469693,0.0024620579,happiness
fear,0.16127558,0.54405487,0.00041836317,0.24800105,0.0011836339,0.045066502,fear
fear,0.00011880194,0.0034094215,0.0013341113,0.00050729956,0.9937243,0.00090606854,surprise
surprise,0.25663397,0.43844855,0.008914914,0.016332205,0.2733395,0.006330939,fear
happiness,4.1166906e-05,7.936045e-05,0.9993381,6.7812456e-05,3.9369457e-05,0.00043418372,happiness
sadness,0.038888812,0.350953,0.0031649747,0.41677293,0.003267249,0.18695301,sadness
sadness,0.02405553,0.036870617,0.002506659,0.89942926,0.000106016865,0.037031874,sadness
happiness,3.958434e-06,4.856508e-05,0.9981591,6.97139e-05,0.00013966222,0.001579067,happiness
happiness,0.00044155112,0.00047871604,0.9984144,0.0001373595,0.00032698645,0.00020101623,happiness
sadness,0.0060389224,0.019647371,0.005589201,0.9517912,0.00014311532,0.016790245,sadness
neutral,0.0041577085,0.0013723378,0.0023116055,0.0035268755,0.00015192218,0.98847955,neutral
anger,0.99422073,0.002567092,0.0015543042,0.0011019186,0.00010662606,0.00044920668,anger
neutral,0.07154523,0.006200504,0.025577419,0.055463135,0.0012327101,0.839981,neutral
neutral,0.115479894,0.010026755,0.014387737,0.03026338,0.002853755,0.82698846,neutral
happiness,0.7940896,0.07007723,0.023435466,0.045489665,0.015046475,0.05186149,anger
sadness,0.22927216,0.10677153,0.00302351,0.5998884,0.0016324136,0.059411936,sadness
sadness,0.01808025,0.054378834,0.006455226,0.90643966,0.0018850727,0.012760875,sadness
sadness,0.020360818,0.1484924,0.16203786,0.59113604,0.0018071131,0.07616577,sadness
fear,0.06486773,0.6329332,0.005556122,0.1328118,0.07906176,0.08476948,fear
sadness,0.024331432,0.013121438,1.109062e-05,0.96233803,4.0645176e-05,0.00015739539,sadness
anger,0.16492131,0.036168985,0.0014471468,0.57523686,0.010124172,0.2121015,sadness
neutral,0.068163946,0.0058384794,0.017154265,0.21428677,0.00019692037,0.69435966,neutral
happiness,0.022839125,0.0008714056,0.8723041,0.0029169188,0.0005873272,0.10048115,happiness
sadness,0.010634556,0.006383101,0.0077695935,0.3117706,0.000166804,0.66327536,neutral
fear,0.0003777776,0.007343846,0.0015597496,0.0003556865,0.99013805,0.00022479636,surprise
surprise,3.3134053e-05,0.00019571131,0.00016462246,7.4701325e-06,0.99929833,0.00030072857,surprise
sadness,0.10222024,0.08173708,0.003790176,0.2952262,0.0023929041,0.51463336,neutral
surprise,0.003156511,0.0063797054,0.0075286455,0.0009860649,0.9789762,0.0029729,surprise
sadness,0.08862803,0.019908052,0.83799374,0.029661456,0.004151124,0.01965761,happiness
anger,0.9922201,0.0026905516,0.0032126447,0.0009013668,0.0005713803,0.0004039815,anger
surprise,0.0008390075,0.0142874895,0.0008497033,0.000119847544,0.9837636,0.00014037652,surprise
happiness,0.00055736076,0.001368947,0.9476263,0.0027828387,0.0029588775,0.044705763,happiness
sadness,0.43799037,0.33802137,0.011314769,0.03064913,0.13639753,0.045626868,anger
anger,0.998757,0.0010137567,4.3081745e-05,0.00012679528,4.173878e-05,1.7566004e-05,anger
surprise,7.290662e-05,0.0017118702,0.0006426383,8.388908e-05,0.997433,5.567833e-05,surprise
fear,0.077239566,0.6222864,0.0064464174,0.26094377,0.018799428,0.01428443,fear
anger,0.99915326,0.000722083,1.0901354e-05,8.0178776e-05,3.064129e-05,3.0045871e-06,anger
happiness,8.5267624e-05,7.7004675e-05,0.99688727,0.00014028416,0.00019671091,0.0026135216,happiness
happiness,0.007644551,0.009876182,0.90979505,0.012554938,0.040615372,0.019513872,happiness
sadness,0.008534709,0.029938897,0.0032417665,0.95279825,0.00035754492,0.005128821,sadness
neutral,0.5342226,0.029061181,0.0031025473,0.17873754,0.000833949,0.25404218,anger
fear,1.5641981e-05,0.00039074293,0.0001426499,4.1078663e-05,0.9993142,9.5611096e-05,surprise
happiness,0.013644505,0.0027413717,0.9712035,0.0024058535,0.0069214175,0.0030834316,happiness
neutral,0.49657372,0.1031893,0.07168523,0.20247027,0.0067229588,0.119358614,anger
fear,0.007855774,0.17689466,0.0025293329,0.015989246,0.77486145,0.021869594,surprise
happiness,0.0024059631,0.000730913,0.9660727,0.0146803195,4.798405e-05,0.016062187,happiness
happiness,1.4065847e-05,6.2330028e-06,0.9999157,3.6983913e-06,2.5366306e-05,3.4956294e-05,happiness
fear,0.018518852,0.95720524,5.4363863e-05,0.01809428,0.0017840693,0.0043431614,fear
neutral,0.0060213255,0.002130656,0.018101202,0.006954076,0.00095432374,0.96583843,neutral
surprise,0.0024018928,0.062168986,0.0025460466,0.0017840501,0.92974514,0.0013538855,surprise
happiness,0.0016879899,0.00027086303,0.9841552,0.00073094567,0.00024291841,0.012912057,happiness
neutral,0.04852164,0.030261617,0.00031046607,0.086334914,0.0008833916,0.83368796,neutral
happiness,0.004195011,0.0009924653,0.8935954,0.0020874497,0.00066353346,0.0984662,happiness
neutral,0.6492971,0.06576741,0.0006014,0.2622598,0.0020809125,0.019993355,anger
happiness,0.001607716,0.00016694736,0.9833481,0.0006190986,0.00049454684,0.013763712,happiness
anger,0.99629563,0.0036103537,6.079807e-06,6.3297724e-05,1.7420343e-05,7.3413025e-06,anger
anger,0.068294965,0.17844643,0.00016476745,0.7449422,0.000498994,0.0076526827,sadness
anger,0.98885673,0.008480403,0.0011354837,0.0012428848,0.00011145499,0.00017306118,anger
neutral,0.008651441,0.0061592152,0.01594959,0.018605504,0.0007767492,0.9498574,neutral
happiness,0.00033049606,0.00011188904,0.9941906,0.0014993765,6.823571e-06,0.0038608494,happiness
happiness,0.0002852762,0.00033964295,0.9817516,0.0016674114,0.0007470699,0.015208943,happiness
surprise,0.0001681828,0.00406478,0.0035378577,0.00011095382,0.9917177,0.00040055625,surprise
surprise,0.16896054,0.13337864,0.041837163,0.0056441776,0.64530134,0.0048781396,surprise
sadness,0.0050395504,0.020843117,0.005494439,0.9468706,0.0003737396,0.021378541,sadness
neutral,0.11612564,0.080402,0.007501424,0.1214875,0.0005623356,0.67392105,neutral
fear,0.019428318,0.05059521,0.0015326472,0.39808115,0.001683607,0.5286791,neutral
anger,0.93291867,0.015386965,0.0013825531,0.024772868,0.011394165,0.014144813,anger
neutral,0.08044365,0.02092226,0.03266491,0.05172697,0.0052461424,0.8089961,neutral
sadness,0.025170036,0.47763643,0.0042889654,0.10393358,0.0047171623,0.3842538,fear
anger,0.055225443,0.12257416,0.004733528,0.2365168,0.0035358127,0.5774143,neutral
happiness,0.06079065,0.012260421,0.60515517,0.034624033,0.0049104923,0.28225923,happiness
sadness,0.027757173,0.11335602,0.012488312,0.3019077,0.0023251148,0.5421657,neutral
happiness,0.013194665,0.026515944,0.24413396,0.037235443,0.023876451,0.65504354,neutral
sadness,0.0054822015,0.040487994,0.0033039195,0.88844246,0.00017316583,0.06211029,sadness
anger,0.9478786,0.043778777,0.00011725563,0.006682273,0.00017458329,0.0013685072,anger
sadness,0.0029989267,0.27300555,0.0051881582,0.0073302453,0.7101632,0.001313904,surprise
neutral,0.69910777,0.022086173,0.05087574,0.014599484,0.07964633,0.13368465,anger
neutral,0.010485807,0.011662547,0.0041885884,0.19252194,0.0001231374,0.7810179,neutral
surprise,0.0023955991,0.4509084,0.0059762383,0.113588594,0.42592046,0.0012106776,fear
anger,0.9761812,0.0032526182,0.00087353605,0.017252292,0.000119715005,0.0023205867,anger
fear,0.003305489,0.9381468,0.0014587804,0.020054962,0.02602505,0.011008864,fear
happiness,0.0012562026,0.0003945371,0.97506917,0.01093652,5.3904743e-05,0.012289642,happiness
fear,0.013486215,0.8656584,0.0023431482,0.004114558,0.11371471,0.0006830272,fear
sadness,0.088845775,0.1694399,0.00027058224,0.7337635,0.0005019831,0.007178309,sadness
sadness,0.07267205,0.29263115,0.004146745,0.5797395,0.00090417033,0.049906347,sadness
anger,0.9151858,0.07790122,0.0003758683,0.005167327,0.0011150881,0.0002546344,anger
happiness,0.033466343,0.008450778,0.6838097,0.036410205,0.0024342882,0.2354286,happiness
happiness,0.0002846291,4.465858e-05,0.99831736,0.00037953455,4.9860457e-05,0.0009239919,happiness
happiness,0.0002635483,0.0017258662,0.8594025,6.0499962e-05,0.1382872,0.00026028667,happiness
anger,0.1368303,0.087861836,0.0026566624,0.7238582,0.0013055012,0.047487512,sadness
happiness,0.0069832,0.0026809261,0.5704177,0.006742985,0.004585785,0.4085894,happiness
sadness,0.9784898,0.011872829,0.00028251557,0.0088711195,8.776129e-05,0.00039597123,anger
anger,0.8759807,0.022416636,0.007385179,0.062508136,0.0018405713,0.029868802,anger
happiness,0.0028985275,0.0026489138,0.9896981,0.0018279485,0.0013354428,0.0015909415,happiness
surprise,0.009327035,0.034108784,0.001173871,0.0011889825,0.953759,0.0004422251,surprise
fear,0.030604549,0.19715878,0.0011583581,0.7000319,0.00026365038,0.07078278,sadness
sadness,0.8927604,0.003381979,0.00039230185,0.10098995,0.00068058097,0.001794767,anger
happiness,8.251932e-05,1.6961723e-05,0.99491763,0.00028231283,2.8676682e-06,0.0046976996,happiness
fear,0.18958642,0.56018585,0.14163311,0.004856553,0.10220099,0.0015370697,fear
fear,0.018071994,0.8374847,0.0016122869,0.057458945,0.082700185,0.0026718776,fear
happiness,7.373967e-05,0.00017554598,0.9996388,5.0453207e-05,2.2867462e-05,3.8668946e-05,happiness
fear,0.010726277,0.06107548,0.0003230214,0.8545827,4.0257863e-05,0.07325223,sadness
happiness,0.0014851588,0.0005090852,0.9942812,9.21869e-05,0.002902829,0.0007295829,happiness
sadness,0.6520372,0.014896242,0.005799148,0.17662269,0.0012600329,0.14938472,anger
surprise,0.05927725,0.09110824,0.02027199,0.010842498,0.8122988,0.006201209,surprise
happiness,0.00065327325,0.0047550015,0.870268,0.00027016227,0.12338646,0.000667094,happiness
